id_k,iq_k,epsilon_k,n_k,n_1k,id_k1,iq_k1
-85.56641,58.69075,2.091549,6,7,-122.6214,59.16013
-181.4873,62.53502,0.669414,7,2,-125.2782,64.60712
-39.1689,230.9129,1.039729,5,4,-8.956637,173.0123
-87.62323,36.47097,-2.695818,6,2,-88.61823,43.49745
-6.222498,143.7864,-2.260679,7,6,-44.782,127.2983
-120.4112,38.03336,-2.410494,5,1,-147.5954,45.43955
-68.38274,54.15414,0.9683009,2,3,-103.894,54.6576
-194.9611,40.96676,-1.069488,1,3,-187.8503,39.85201
-177.6205,94.42199,-0.03434889,3,3,-196.2283,109.7445
-86.55141,99.92648,-0.697502,1,4,-74.57343,97.64061
-47.96897,117.8808,-1.569971,7,7,-73.47293,130.5796
-183.866,66.02477,1.547027,1,2,-173.4558,63.36291
-153.0337,87.50389,1.589821,4,5,-144.1311,111.4721
-212.2937,54.99486,2.594749,2,2,-209.2309,63.47694
-180.7689,22.1139,-3.012218,1,5,-173.2542,21.67741
-148.7094,50.5457,-0.6737844,2,3,-131.2337,38.98966
-193.9071,72.91068,3.018942,2,5,-162.0808,90.29713
-148.7358,92.6571,-1.973969,1,7,-135.6323,91.19413
-111.9906,50.44022,0.169648,1,6,-106.6546,50.83488
-156.6524,137.2284,1.273608,3,6,-107.7813,165.9007
-17.30804,14.9934,0.369271,6,3,-7.450303,5.716272
-174.3346,37.36115,-1.281223,6,4,-123.5987,39.56703
-173.2617,106.3944,-3.082131,5,1,-211.9901,110.8743
-69.9391,15.91306,1.717892,2,7,-101.2384,22.63069
-153.2028,13.66206,-1.672776,3,6,-188.0653,9.427048
-53.11674,61.24304,-0.3150946,3,1,-77.38631,71.6432
-196.6503,101.1594,1.490482,1,1,-187.8498,99.14926
-37.86274,76.53342,-1.315683,7,7,-57.5233,88.4544
-55.41164,42.05336,-2.31402,3,1,-61.11039,33.19828
-26.40681,161.8197,2.369468,5,6,-55.50734,121.2558
-68.62375,17.61152,-2.077243,5,1,-85.88381,23.94376
-156.8541,133.7039,2.629567,7,6,-143.6433,95.67683
-208.0346,76.85857,2.038381,6,2,-245.1931,77.27686
-118.8137,132.3356,2.211652,6,1,-158.9245,132.0644
-28.32643,5.867342,-1.117206,5,1,-13.06073,12.85738
-28.78049,227.7715,0.5517239,1,3,-18.01217,221.0358
-167.3478,41.01911,-1.194585,2,7,-129.6934,30.71645
-112.5028,108.0892,-2.072911,5,2,-126.3773,137.4116
-54.77593,186.383,-2.578543,1,5,-40.78867,180.7278
-100.9553,192.4326,-0.1993436,7,1,-62.38118,253.6642
-3.136248,119.0355,-0.2455727,4,4,-36.83292,103.3245
-209.6907,86.13001,-1.508953,1,3,-197.9756,84.91072
-74.68908,53.47711,0.07633167,6,2,-48.28325,43.83015
-127.491,142.6553,1.270185,2,7,-168.4284,150.8527
-14.19894,118.4163,1.233676,1,3,-8.625117,114.4535
-48.32907,11.91742,-2.831266,4,7,-10.43795,10.862
-162.1108,122.0292,0.6285831,6,3,-151.3452,94.62622
-197.9636,55.12214,-0.4778562,4,2,-230.8795,51.91634
-237.6776,6.86081,-0.7295484,7,4,-241.9937,15.13551
-215.0197,47.39857,-2.416322,3,5,-212.2359,36.20804
-70.70622,157.1136,1.731601,2,6,-90.36431,185.5541
-133.0349,180.6286,0.7233821,4,2,-155.7413,212.2731
-34.03019,104.9627,-2.054794,7,7,-68.53894,101.0192
-190.1187,103.2034,3.094967,1,1,-180.0185,100.7118
-130.8237,0.5725721,-0.5263129,3,1,-168.462,5.330304
-61.09653,202.0973,-1.626033,1,7,-48.77792,194.6491
-98.14944,201.1361,-3.102041,5,5,-137.2183,196.7235
-105.0331,100.4123,-0.94647,3,7,-142.0034,100.0597
-104.1315,48.4572,0.9102373,4,6,-127.2503,59.66453
-226.6161,7.377636,2.5133,5,6,-260.3755,2.35248
-108.0871,156.0334,1.645088,6,3,-142.2849,135.5065
-200.2114,56.45648,-1.860224,3,5,-221.4667,48.74174
-141.4771,150.6286,-3.108592,7,1,-155.9729,113.876
-126.2359,192.4299,-0.3430444,4,1,-163.3866,165.5858
-46.6824,71.75082,1.879647,5,6,-49.01321,55.51991
-230.368,60.99854,-0.9906205,7,1,-247.8485,73.22894
-170.7024,96.62904,0.5155406,2,7,-200.7646,90.2616
-51.96434,74.29252,1.918138,5,2,-57.72117,55.62985
-205.5715,61.69653,3.024164,1,2,-199.1352,59.3733
-88.15316,195.5924,-1.977719,7,4,-129.8608,195.9493
-41.0845,36.38735,2.45784,6,1,-73.28259,39.7311
-45.14691,21.85301,2.818599,1,1,-41.98739,21.63876
-61.9485,224.3286,-0.9452748,1,7,-47.79817,217.2905
-192.2731,106.2097,-0.385758,1,4,-177.5478,104.1153
-129.0613,97.45712,-2.12735,5,3,-145.0913,121.2985
-2.077939,43.40958,-0.3119399,3,2,-24.31955,52.06688
-158.5922,47.09634,-1.768985,5,1,-161.8093,58.23615
-207.6815,45.78672,-2.078426,5,4,-226.1091,57.1836
-24.04895,181.8902,1.595302,6,3,-62.51019,146.0316
-140.132,26.55021,-0.1658265,3,7,-162.1889,31.68311
-25.41318,99.24733,-1.531856,1,6,-19.49147,94.9666
-164.8139,175.6558,-1.247615,3,3,-201.9001,161.9296
-112.0814,82.60967,-2.741422,6,7,-105.4145,107.8155
-66.31123,124.1012,0.1257049,2,1,-88.89541,92.42582
-160.6318,31.42048,-0.3826741,1,1,-155.1164,30.92048
-119.8503,117.0606,1.181479,1,3,-112.4691,112.9788
-108.7201,129.8678,1.190862,4,1,-115.2066,165.6981
-123.2352,157.5391,-2.599139,1,5,-108.3772,153.6072
-109.4503,116.7979,1.354939,4,4,-107.0381,152.482
-67.83022,236.5607,-1.073741,1,3,-51.95486,231.0673
-69.42503,232.0216,0.937462,6,1,-83.50429,167.8392
-22.44875,57.47741,0.4314022,4,7,-56.76858,63.77389
-124.156,31.11611,1.804061,6,4,-160.8194,27.03316
-73.7346,19.57416,2.678171,6,1,-105.1201,24.19854
-125.9024,48.9418,-2.864888,6,1,-129.7056,60.65525
-168.3481,65.91965,0.2684019,4,6,-206.1143,74.34119
-221.9357,31.27264,1.799142,2,1,-250.2532,38.99905
-46.47297,164.4775,-2.756227,7,1,-78.13148,130.0205
-61.76362,3.806623,-2.25829,5,1,-83.59255,7.892727
-49.49315,161.7422,2.787762,1,1,-40.23367,158.4791
-51.07634,229.3079,2.566534,5,2,-88.71884,178.9277
-159.8564,109.5615,0.6073846,3,6,-145.6847,141.0061
-12.83005,174.4951,-0.6985852,3,1,-47.58595,180.4729
-125.1457,125.2274,1.162075,4,6,-135.0215,157.8202
-73.34469,150.5974,1.653483,2,2,-98.21588,170.8669
-78.94182,122.0648,-0.6399463,3,4,-111.3445,132.5377
-161.1511,29.6923,-3.003533,7,1,-181.0972,23.65709
-14.1206,226.7233,-0.9797789,3,5,-57.58403,211.1407
-113.6361,162.1404,-0.2797689,7,1,-81.05728,218.3276
-203.2961,48.50952,1.161913,6,1,-220.8234,42.22682
-109.3322,144.9226,-3.121827,6,1,-120.1041,183.8916
-161.8898,75.14735,2.076877,4,1,-131.2684,87.08354
-201.8223,74.1083,1.024154,6,6,-211.504,63.55101
-75.47432,162.9444,0.7914372,1,1,-65.27982,159.6529
-103.6408,193.6984,2.276965,2,2,-100.9503,254.5814
-21.61178,170.1191,1.477211,2,7,-55.48362,182.7321
-114.2535,13.95981,-0.8755641,1,1,-111.9898,13.64617
-159.7775,66.25395,-0.978844,4,4,-173.8751,56.85975
-73.95262,188.65,-0.1699131,1,4,-60.07277,181.4353
-26.98343,157.9778,2.456364,6,7,-61.86094,164.3691
-214.5245,73.13921,-2.534544,6,1,-201.3325,88.71964
-166.2019,22.44419,0.5129668,1,1,-165.8358,22.04906
-205.431,18.59627,1.270057,1,1,-203.7911,18.43331
-90.08636,94.65318,-3.10679,2,2,-55.6757,119.1936
-11.31109,16.43906,2.134017,6,3,-46.98546,16.99639
-25.54525,161.8842,-0.4154167,3,3,-47.1014,183.7378
-101.385,58.66072,-2.694299,6,4,-100.4777,73.58548
-16.74667,192.0486,-0.112985,3,7,-30.2287,231.7167
-173.3644,19.57991,-2.387539,3,1,-179.4332,13.06168
-156.964,110.1261,0.585788,3,6,-141.6874,146.0578
-45.60738,49.42226,0.5840996,6,5,-43.08335,39.67789
-46.22466,148.6179,0.4873199,1,4,-35.27944,142.6624
-105.8139,164.4743,-1.131066,1,1,-95.1168,159.9456
-122.0753,18.29581,0.2945828,4,2,-156.4888,22.27846
-55.19985,20.78506,0.8618273,4,6,-76.92942,27.71968
-137.0908,20.16827,-1.682784,7,2,-176.2553,24.85396
-199.7059,70.95802,-3.048607,2,7,-163.3787,81.29977
-102.6711,98.43975,-2.647704,2,7,-50.64286,111.396
-205.1342,11.92938,-0.1537032,3,4,-228.9503,19.15843
-47.69563,193.7849,-2.221313,7,2,-91.3291,176.6363
-128.2905,70.95668,2.265724,1,7,-119.4711,71.8653
-122.8118,59.33668,-1.652792,3,4,-150.115,56.11123
-193.9624,148.7882,3.071008,3,5,-146.83,111.4425
-113.5457,49.59646,2.470466,6,5,-144.592,54.33421
-21.56097,57.76437,0.9925679,6,5,-34.91858,47.27895
-184.5527,19.62171,-0.5351427,6,1,-141.2082,16.57952
-22.80426,148.2609,-0.1835955,4,7,-62.41858,129.8223
-184.6257,36.6923,0.2095642,1,1,-181.3686,36.40932
-205.6072,58.34692,0.593359,3,1,-201.7111,67.17589
-171.7678,65.24046,-2.328544,4,7,-125.6483,52.58087
-62.88359,140.9543,-3.03264,6,1,-68.52302,179.6715
-114.9412,103.2517,1.334435,4,6,-115.3158,131.3851
-111.2554,91.16591,2.675348,2,2,-100.8557,112.3132
-23.9286,129.4616,1.453713,3,5,20.68788,155.6276
-20.54423,89.378,-2.386521,2,3,21.92322,99.41849
-102.854,77.32201,0.2563357,7,4,-62.85309,83.77852
-149.0703,58.85883,-0.9596639,1,1,-142.0158,58.11675
-57.8419,115.3694,-0.7868467,7,2,-59.66925,147.3044
-77.53167,46.67806,2.653485,6,6,-105.7927,52.60361
-106.1329,85.6748,-2.546381,7,5,-134.7239,75.08425
-222.5407,51.25375,2.298047,1,1,-214.8274,50.66943
-230.0056,32.77107,0.2215424,1,6,-223.0879,33.76822
-32.43828,201.385,-1.801039,4,1,-19.72552,146.674
-175.8622,87.44379,2.440573,5,7,-202.1289,75.16291
-84.58368,51.82309,-0.05950328,6,6,-56.69361,43.18269
-98.32198,163.7839,-1.241069,2,5,-59.33409,127.6155
-95.82988,0.3649634,-2.186544,6,7,-73.60155,6.19574
-105.5268,146.5009,2.978822,5,4,-148.752,134.7463
-107.4273,20.75538,3.099675,5,5,-141.5489,20.14312
-95.7896,154.0419,-1.336396,1,3,-81.3766,150.8618
-97.72379,169.297,-2.588255,7,1,-130.5243,141.0536
-134.4196,172.8167,1.018341,1,2,-118.7362,168.6053
-71.06032,125.7434,0.8171092,6,4,-75.71651,88.9409
-110.6853,145.8589,2.70305,2,1,-90.82825,193.4819
-81.77031,29.46229,1.970047,7,2,-51.593,21.18399
-156.6874,147.5574,-0.6129236,6,3,-96.34949,126.0663
-109.2427,120.3948,-0.1129783,1,1,-99.55492,118.5204
-92.55009,88.24284,-0.74141,1,7,-81.98771,85.42629
-148.9278,39.34143,1.634758,5,2,-141.3027,29.3884
-201.9682,90.74577,-1.245645,4,4,-202.2096,78.95943
-161.2392,124.7526,1.904326,1,5,-151.168,122.3953
-9.803073,78.89658,0.4877093,7,3,29.43585,91.27124
-94.92262,100.5016,2.798972,4,2,-42.32711,106.9596
-133.0954,78.52517,1.491359,1,2,-120.9424,75.39301
-187.4446,66.26698,1.755558,2,5,-217.8157,78.79034
-99.36615,107.6104,2.46292,6,3,-134.8806,117.2732
-44.42895,138.2987,-0.5314508,4,2,-78.26996,113.9246
-64.38906,99.14405,2.147815,6,2,-101.6185,95.22567
-107.6139,24.67332,2.221095,1,6,-99.98371,23.53605
-31.58325,225.5281,2.265766,7,2,-13.86752,161.1337
-108.8784,35.38472,-0.05352981,6,2,-78.53939,28.46072
-45.12723,115.2509,-2.694223,5,4,-80.7298,125.8705
-80.88406,201.5342,0.8357806,5,1,-41.8387,159.5868
-24.53019,14.04934,-3.034471,5,1,-56.72052,14.72691
-131.3448,123.1159,-2.799822,2,7,-79.72305,144.8006
-8.626986,106.2498,-2.17215,7,5,-41.73907,95.1907
-70.76656,70.25571,-2.977437,6,5,-75.10118,88.34348
-70.21272,22.47539,-1.139933,6,7,-28.00195,19.09612
-42.56702,179.0347,0.2906865,1,4,-31.25348,172.4098
-71.59178,169.1137,1.609114,1,6,-58.99677,161.9341
-109.3361,6.537367,2.251776,6,1,-147.3784,8.449274
-33.41805,136.262,-2.065956,7,7,-67.79898,128.7408
-210.3461,75.90405,1.105306,4,4,-227.677,88.61232
-3.140933,104.8477,-2.218338,4,5,19.99884,80.01846
-202.1574,138.7668,2.703763,1,6,-186.5028,134.5922
-194.6725,53.29998,-2.24768,7,6,-234.2379,53.84283
-163.3154,169.5911,1.957732,3,6,-93.56869,173.6969
-15.86985,215.2074,-2.340775,7,1,-54.82192,185.0519
-161.5868,4.882385,2.312364,6,7,-200.5386,6.238019
-3.221928,2.402626,-2.542319,5,4,-33.27079,5.853114
-11.95587,40.40676,1.047827,2,3,-45.25785,40.58834
-20.77095,175.8579,2.968691,5,6,-57.39483,154.4337
-169.8726,25.59416,3.005157,2,1,-150.8186,31.00964
-45.8015,71.33344,-0.4156957,7,7,-31.78499,90.76756
-58.22535,149.2784,1.510948,2,2,-87.93752,163.9466
-161.0352,21.56043,1.249602,5,1,-144.7015,15.04431
-215.1126,59.03549,-1.823162,5,7,-217.0858,71.69497
-161.9261,49.12283,-0.2558537,3,2,-189.5629,59.61855
-133.5116,62.05295,-0.501096,7,4,-123.1207,75.59088
-157.3749,50.05933,2.192313,3,4,-108.8428,46.58897
-226.8477,5.566045,2.280958,2,3,-238.2372,13.4242
-33.79124,75.42521,-3.101236,6,5,-40.75874,93.45023
-132.9566,29.39241,-1.512824,1,1,-129.8981,29.02271
-128.9514,37.25107,2.191011,6,6,-164.3497,39.9617
-114.2519,118.5975,0.9451099,1,1,-104.2164,116.1644
-10.32832,184.4491,1.928247,2,2,-19.14703,221.8665
-51.09478,166.0535,-2.742649,1,5,-38.559,161.6987
-234.9081,8.111225,0.7036349,7,6,-187.3813,10.32693
-29.74754,190.2761,1.308417,2,2,-63.37072,196.4084
-78.63438,5.946467,-2.075611,7,2,-118.833,5.128971
-119.2787,152.5275,0.6177784,4,2,-147.3219,174.1644
-189.4746,151.4137,-0.7820815,7,3,-188.8019,192.1191
-171.4228,58.64099,-2.248657,1,1,-163.3539,57.44208
-14.05211,188.1241,-1.799931,7,1,-52.50501,193.5768
-229.6914,37.39389,2.615321,1,1,-224.2679,37.22966
-19.87281,117.7479,1.661937,4,4,-2.117136,156.6934
-2.850923,130.2332,1.074317,2,4,-39.51398,121.0671
-103.4752,157.3076,-1.012197,7,5,-111.6435,203.9545
-34.84781,129.9254,-0.3172224,3,3,-53.18227,150.3787
-50.65875,49.95853,-2.374659,1,5,-42.62778,48.00344
-156.9648,140.4398,-1.802926,4,1,-130.6161,106.4834
-21.01687,69.18699,-2.18866,7,4,-55.05938,66.41168
-102.4738,92.15501,-2.899637,5,4,-139.7214,99.44533
-39.11052,8.19451,-0.7968429,1,5,-39.19539,6.784002
-45.48095,83.53397,1.698355,2,5,-70.10183,97.70575
-150.5257,48.20185,-1.046953,2,7,-118.0969,36.4632
-18.11549,92.81988,2.368601,6,4,-55.0104,94.06085
-91.38773,43.82546,-1.195438,6,3,-43.89985,40.78338
-203.3772,6.279625,0.005229147,6,1,-177.0303,-0.7730498
-91.73945,147.304,-0.9741645,1,1,-82.10128,144.4639
-119.9276,141.9215,-1.768265,5,1,-118.0731,184.8682
-153.5142,46.65556,1.0743,5,6,-122.8015,38.42589
-63.24489,101.9653,2.385121,6,6,-93.94479,105.9438
-83.08279,219.2065,2.034716,2,2,-89.00015,279.0537
-94.62979,172.291,-1.874238,7,7,-130.9191,179.1648
-57.90312,4.891218,-2.841416,6,1,-64.16162,11.09424
-218.316,33.90425,-0.3973302,3,2,-250.8698,43.23233
-28.10701,103.3366,0.1498635,4,7,-66.51298,100.7496
-44.84874,120.8838,1.291029,2,2,-77.93402,124.4654
-136.1335,70.35457,0.7977424,5,3,-96.88715,55.5432
-10.71961,73.37006,2.682389,7,7,-9.112262,55.9151
-212.5983,21.5867,0.5431566,1,2,-207.0476,21.95802
-35.68611,37.43104,1.272447,5,4,-20.6461,27.26439
-48.19618,45.91952,-3.040374,5,3,-83.26694,48.76343
-96.17624,144.349,-1.900032,2,1,-38.17341,135.0231
-39.08342,128.8622,0.2538987,6,6,-23.1714,95.5763
-185.9906,30.50593,-2.418096,1,1,-182.0388,30.77036
-66.24274,166.0819,-2.652351,5,6,-97.86819,183.5365
-46.17731,140.1344,-0.3064405,5,3,10.43373,156.8378
-106.7314,19.66644,2.008315,6,1,-142.764,17.63747
-111.7016,8.808507,-2.991519,1,3,-111.033,9.301186
-26.55951,53.327,0.05865857,7,2,0.1894009,63.23969
-154.9041,112.6184,-2.933642,7,5,-169.3376,94.6219
-190.2596,25.97865,-2.003722,3,5,-209.8324,19.44252
-45.2488,15.11451,-1.227788,1,5,-43.74619,13.78529
-211.6816,69.14256,1.185065,6,4,-226.9562,61.83721
-41.98422,79.85831,-1.966033,7,7,-74.03349,79.65315
-42.8688,99.23744,1.835105,2,4,-62.64935,115.9141
-113.5799,110.7258,2.177168,5,1,-132.439,84.14673
-75.33201,59.81779,-0.9737586,7,1,-86.73351,71.9549
-70.83148,80.40743,0.5580377,4,5,-103.7344,92.76615
-149.8133,95.66902,-1.418638,1,7,-137.7498,92.23182
-139.7749,151.1306,-1.809545,1,3,-127.8276,148.0813
-34.8973,187.7507,-0.32631,2,1,-43.38829,131.8455
-101.9475,76.99036,1.456588,4,5,-99.45977,98.92968
-46.47012,80.67081,-1.2841,1,7,-36.84466,78.02608
-155.2491,123.7938,-1.833373,2,7,-93.71478,109.5743
-41.32915,29.95583,-2.334447,3,3,-46.55269,23.73187
-54.6751,26.41046,-2.129556,1,3,-50.31492,27.00078
-32.04325,80.74017,1.907228,4,2,-6.853432,102.9415
-214.7694,69.69429,1.685664,2,2,-244.6528,79.28682
-106.9062,31.39769,-1.778543,3,2,-135.1377,25.82639
-29.06769,197.7894,2.617357,6,4,-60.74593,219.6172
-13.44418,85.64867,-2.655822,7,4,-45.52854,70.11301
-53.46444,10.85808,0.9496394,4,4,-72.73265,15.45018
-6.846025,156.5521,-1.7257,5,5,4.720523,206.4749
-227.9981,44.77755,2.432415,1,7,-221.1724,44.66967
-24.48098,188.0972,-1.913854,3,5,-50.20772,139.0983
-13.35971,112.6236,0.08923629,4,3,-49.91568,106.6829
-29.10393,133.9679,0.9650168,2,2,-64.46006,123.5774
-17.4171,59.97422,1.519143,2,5,-45.17492,67.71087
-34.17001,46.37763,-2.819883,4,6,3.727875,40.65323
-91.86675,83.77492,2.000346,4,5,-59.31707,112.5829
-14.26688,37.55025,-2.674006,1,1,-10.89503,36.85777
-101.3591,39.62269,-2.966936,4,6,-55.23197,33.56474
-49.66851,122.974,2.862566,1,7,-38.70854,121.2948
-205.3303,85.6245,2.349323,1,5,-193.4355,85.28599
-160.9344,137.3666,1.445939,5,1,-144.2372,100.6329
-121.1929,3.511618,1.302484,7,3,-84.28957,0.3035347
-54.54836,112.8108,2.32761,2,5,-53.95116,144.6117
-80.98962,32.10511,-0.7804687,4,3,-102.0745,26.1018
-39.95276,63.19117,1.674447,4,6,-27.58609,79.69569
-155.856,13.77647,-1.205973,2,2,-129.4757,6.607925
-9.359571,233.7481,-2.955072,1,5,2.150242,226.6137
-237.6413,11.02335,-1.685154,6,7,-194.5251,14.01044
-146.052,53.99712,0.3757352,4,4,-178.7187,59.27681
-191.1407,37.48983,-1.976329,1,7,-182.417,37.13423
-26.91261,176.2107,0.476297,2,7,-64.76922,139.4208
-24.6976,53.80989,2.243259,6,7,-58.29659,57.26184
-128.5951,27.28811,-1.674258,1,2,-128.01,27.14818
-92.38106,159.5281,2.178556,5,1,-115.8367,118.6757
-99.20493,6.245632,1.576715,2,7,-136.9162,12.29204
-37.66707,230.3375,1.221906,7,4,23.97104,219.6628
-142.4153,34.55482,1.711375,3,1,-99.19569,33.89913
-59.89241,43.92269,1.494724,3,6,-19.21773,50.12686
-217.4831,44.51114,-0.3136655,1,1,-212.453,44.19979
-1.213165,218.4885,-0.3226257,1,4,9.627621,209.0517
-77.89731,120.0959,-1.459544,3,5,-109.9299,105.1108
-134.3011,127.4998,2.455063,1,1,-124.447,126.764
-95.32798,36.2713,-0.5591224,3,2,-128.3351,42.5953
-108.6552,152.3695,1.419868,4,2,-100.7622,203.8356
-59.75349,88.59927,1.875555,1,6,-48.3873,85.46159
-199.9312,26.73336,-2.588008,7,1,-235.5772,23.40714
-92.66455,110.3339,-1.649364,3,4,-121.0165,93.39332
-192.5739,58.66381,-0.6990173,4,5,-219.6779,52.57787
-128.2749,120.3754,-1.851462,1,3,-116.4904,119.2922
-11.12488,97.62116,-2.079578,7,4,-47.50284,93.37964
-69.18348,189.6624,1.657066,1,1,-59.00285,185.5199
-78.65999,105.0861,0.4112111,7,4,-27.62002,125.4289
-78.18836,158.9917,1.322602,3,1,-29.49872,195.1916
-80.32872,178.4621,-2.0587,6,5,-31.34822,229.8102
-229.1433,74.22269,-1.79893,2,3,-171.965,65.07509
-95.61131,49.39948,-2.644716,7,4,-127.7731,45.48122
-94.11055,145.6789,2.53196,6,6,-122.7167,160.0929
-97.74783,136.2024,-2.875784,5,5,-130.3749,143.2355
-118.6348,132.4035,3.001996,1,7,-105.8432,129.7595
-44.00282,108.0841,0.6990498,7,6,3.965363,122.7799
-236.4518,69.75044,0.4252291,1,2,-225.7308,68.87933
-48.45311,185.3462,-0.6995285,4,7,-82.06831,141.7421
-18.86724,159.6485,2.812057,6,1,-43.43853,182.4853
-192.9232,22.1783,2.201925,7,1,-170.1208,14.38719
-216.1133,63.28394,-2.729236,6,6,-216.5635,75.02283
-57.22851,107.6871,1.659628,7,2,-12.24306,87.83875
-224.6499,15.96731,1.180046,7,1,-175.7481,14.84899
-49.42307,53.96492,0.53932,1,1,-44.27547,52.63928
-116.1749,55.90347,-1.27951,5,2,-98.91914,68.91026
-110.195,7.880796,-2.564745,1,7,-104.0331,8.723506
-190.4738,104.7679,-0.7811464,7,4,-192.4801,132.6568
-97.26611,48.37974,1.109042,4,1,-108.4141,58.38056
-178.3777,33.77594,-1.924449,7,2,-219.0298,37.62497
-201.3992,45.24232,-1.188881,7,2,-225.1897,56.64804
-62.93591,6.08308,0.9709347,3,7,-49.80265,10.7537
-120.963,184.8157,-1.946428,1,7,-106.6597,177.9916
-53.73446,227.3012,0.7693242,2,7,-96.93176,196.1034
-38.00667,76.61054,-2.357106,7,4,-72.36723,69.90025
-19.43834,29.30438,-0.5001744,3,4,-45.30069,33.98416
-41.75941,143.5118,1.963461,4,6,-2.329203,192.4063
-8.469738,12.42211,0.6540766,2,3,-39.7395,7.436046
-55.69749,145.7294,0.214505,2,6,-82.15655,114.2816
-164.1969,87.08992,1.164434,6,1,-178.3011,74.52171
-104.2142,26.78444,2.780169,5,4,-141.1149,23.58938
-57.78821,57.49048,3.13761,4,5,-8.526061,56.44195
-8.431278,128.0666,0.8237756,4,7,-27.86748,150.7721
-46.07157,14.80186,2.945085,1,1,-44.36639,14.28853
-52.20901,217.6852,2.002413,4,2,0.9772468,299.2331
-47.70456,46.52072,-0.6199699,3,1,-79.1127,50.90567
-117.4903,102.3944,0.004630024,7,2,-83.38944,122.8161
-0.9608847,73.89526,-2.117971,5,5,-8.434697,88.68565
-216.7367,100.3483,-0.8555604,4,7,-232.248,86.08045
-43.17377,89.58801,0.845183,6,3,-47.49501,67.09738
-70.63925,79.37553,-1.629169,1,1,-63.2221,77.77653
-159.0185,52.7127,2.835416,6,7,-187.204,64.05895
-3.311351,50.72303,2.972703,6,1,-21.02154,58.69107
-98.19445,70.37862,0.1490449,6,3,-69.2029,53.71215
-150.7659,165.836,-0.2522664,2,7,-151.0965,124.667
-9.845761,15.29675,2.893065,1,6,-6.860361,13.85551
-111.6109,1.947735,2.881243,1,2,-111.7475,0.5636763
-212.7945,106.8248,-0.4293326,2,4,-199.4148,85.18915
-83.51782,104.0102,-0.7231473,2,3,-61.08485,77.49624
-68.77274,200.7263,-0.8465095,1,5,-59.79018,195.1066
-30.51767,104.94,2.297433,6,5,-65.46514,105.4109
-47.29724,12.96945,1.162493,5,1,-29.66472,4.995608
-148.9019,185.6057,-0.1568542,7,4,-107.7527,244.5571
-34.1716,73.24567,-1.491024,1,5,-27.93582,70.65968
-148.8328,143.6072,1.57835,4,1,-134.1364,193.6495
-81.1047,112.777,-2.920918,5,1,-116.8295,117.8615
-34.18429,125.1751,0.6821242,1,4,-24.44178,120.4016
-41.83656,56.88208,2.474983,6,3,-75.54194,60.452
-165.5539,85.20847,2.918517,3,7,-121.5744,70.07215
-147.7712,161.3893,1.839618,5,6,-147.9505,116.2787
-25.78674,57.61149,2.183631,1,5,-19.51891,57.58707
-51.95092,57.25132,1.406935,5,5,-39.51141,46.24072
-32.90153,15.12329,1.744229,2,1,-57.72723,19.41202
-211.3942,10.66276,-1.933402,5,1,-226.2323,18.81364
-85.30299,153.9148,-2.841149,6,3,-84.14391,200.2391
-120.9502,88.66646,0.3309018,7,4,-72.09351,104.3647
-57.3666,21.82997,-2.463659,5,5,-81.28988,25.44637
-189.5991,42.13924,-0.8172625,4,3,-209.7354,34.82509
-38.10749,8.965582,-1.616952,1,3,-33.9351,8.206102
-17.5887,176.2845,0.009682191,5,2,36.01564,180.463
-209.7898,66.74131,-0.7473634,4,2,-235.2499,59.52412
-211.1689,65.05853,-2.333662,3,3,-212.7173,56.39097
-210.1116,81.78811,-0.6593887,6,1,-157.015,70.64603
-93.42195,167.2659,-2.882957,1,1,-82.57405,163.7364
-224.9884,71.01211,-0.1461122,7,4,-194.8371,84.34005
-20.35936,13.05451,1.372029,1,5,-19.21077,13.31854
-234.1733,13.87023,-0.07694577,1,4,-226.194,14.87013
-156.5654,38.44559,-0.5261554,7,1,-154.1489,46.43515
-55.04107,45.62823,-2.307232,7,2,-90.52235,43.76745
